,id,file,map,round,seconds,att_side,vic_side,hp_dmg,arm_dmg,bomb_site,hitbox,wp,wp_type,award,winner_side,att_rank,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank
538,538,003201673717864202280_0171883906.dem,de_dust2,22,1993.154,CounterTerrorist,Terrorist,27,3,A,Chest,AK47,Rifle,300,Terrorist,18,18,264.0,173.0,296.0,285.0,ECO,7800,28600,16.0
539,539,003201673717864202280_0171883906.dem,de_dust2,22,1993.247,CounterTerrorist,Terrorist,8,3,A,Chest,AK47,Rifle,300,Terrorist,18,18,264.0,173.0,295.0,286.0,ECO,7800,28600,16.0
540,540,003201673717864202280_0171883906.dem,de_dust2,22,1997.623,None,Terrorist,15,0,A,Generic,Unknown,Unkown,0,Terrorist,0,17,551.0,768.0,551.0,768.0,ECO,7800,28600,16.0
541,541,003201673717864202280_0171883906.dem,de_dust2,22,2004.781,CounterTerrorist,Terrorist,26,3,A,Chest,AK47,Rifle,300,Terrorist,18,16,164.0,224.0,106.0,412.0,ECO,7800,28600,16.0
542,542,003201673717864202280_0171883906.dem,de_dust2,22,2004.906,Terrorist,CounterTerrorist,100,1,A,Chest,AWP,Sniper,100,Terrorist,16,18,107.0,412.0,164.0,224.0,ECO,7800,28600,16.0
543,543,003201673717864202280_0171883906.dem,de_dust2,23,2041.695,CounterTerrorist,CounterTerrorist,3,1,,Generic,HE,Grenade,300,Terrorist,17,17,730.0,580.0,730.0,580.0,ECO,7700,30250,16.0
544,544,003201673717864202280_0171883906.dem,de_dust2,23,2049.509,CounterTerrorist,Terrorist,1,0,,Generic,HE,Grenade,300,Terrorist,17,18,875.0,197.0,625.0,324.0,ECO,7700,30250,16.0
545,545,003201673717864202280_0171883906.dem,de_dust2,23,2049.509,CounterTerrorist,Terrorist,1,0,,Generic,HE,Grenade,300,Terrorist,17,18,875.0,197.0,625.0,324.0,ECO,7700,30250,16.0
546,546,003201673717864202280_0171883906.dem,de_dust2,23,2049.509,Terrorist,CounterTerrorist,100,5,,Head,Deagle,Pistol,300,Terrorist,18,17,625.0,324.0,875.0,197.0,ECO,7700,30250,16.0
547,547,003201673717864202280_0171883906.dem,de_dust2,23,2049.54,CounterTerrorist,Terrorist,11,3,,Generic,HE,Grenade,300,Terrorist,17,16,876.0,198.0,625.0,366.0,ECO,7700,30250,16.0
548,548,003201673717864202280_0171883906.dem,de_dust2,23,2049.54,CounterTerrorist,Terrorist,59,19,,Generic,HE,Grenade,300,Terrorist,17,18,876.0,198.0,625.0,324.0,ECO,7700,30250,16.0
549,549,003201673717864202280_0171883906.dem,de_dust2,23,2052.322,Terrorist,CounterTerrorist,27,4,,Chest,AK47,Rifle,300,Terrorist,16,17,441.0,391.0,479.0,370.0,ECO,7700,30250,16.0
550,550,003201673717864202280_0171883906.dem,de_dust2,23,2052.447,Terrorist,CounterTerrorist,73,16,,Head,AK47,Rifle,300,Terrorist,16,17,439.0,386.0,479.0,370.0,ECO,7700,30250,16.0
551,551,003201673717864202280_0171883906.dem,de_dust2,23,2054.604,CounterTerrorist,Terrorist,17,0,,LeftLeg,UMP,SMG,600,Terrorist,17,16,690.0,708.0,525.0,957.0,ECO,7700,30250,16.0
552,552,003201673717864202280_0171883906.dem,de_dust2,23,2054.635,Terrorist,CounterTerrorist,97,1,,Chest,AWP,Sniper,100,Terrorist,16,17,525.0,957.0,689.0,709.0,ECO,7700,30250,16.0
553,553,003201673717864202280_0171883906.dem,de_dust2,23,2062.886,Terrorist,CounterTerrorist,35,0,,Chest,AK47,Rifle,300,Terrorist,16,18,290.0,285.0,268.0,172.0,ECO,7700,30250,16.0
554,554,003201673717864202280_0171883906.dem,de_dust2,23,2063.23,Terrorist,CounterTerrorist,35,0,,Chest,AK47,Rifle,300,Terrorist,16,18,290.0,285.0,262.0,173.0,ECO,7700,30250,16.0
555,555,003201673717864202280_0171883906.dem,de_dust2,23,2063.418,Terrorist,CounterTerrorist,14,0,,Chest,AK47,Rifle,300,Terrorist,16,18,290.0,285.0,259.0,173.0,ECO,7700,30250,16.0
556,556,003201673717864202280_0171883906.dem,de_dust2,23,2068.137,CounterTerrorist,Terrorist,62,2,,Stomach,Deagle,Pistol,300,Terrorist,18,16,229.0,168.0,196.0,247.0,ECO,7700,30250,16.0
557,557,003201673717864202280_0171883906.dem,de_dust2,23,2069.231,CounterTerrorist,Terrorist,25,0,,Chest,Deagle,Pistol,300,Terrorist,18,16,232.0,170.0,191.0,244.0,ECO,7700,30250,16.0
558,558,003201673717864202280_0171883906.dem,de_dust2,23,2074.045,Terrorist,CounterTerrorist,16,0,,Generic,Knife,Equipment,1500,Terrorist,16,18,185.0,235.0,195.0,221.0,ECO,7700,30250,16.0
559,559,003201673717864202280_0171883906.dem,de_dust2,23,2079.952,Terrorist,CounterTerrorist,100,1,A,Chest,AWP,Sniper,100,Terrorist,18,13,729.0,265.0,452.0,316.0,ECO,7700,30250,16.0
560,560,003201673717864202280_0171883906.dem,de_dust2,23,2082.14,None,Terrorist,11,0,A,Generic,Unknown,Unkown,0,Terrorist,0,17,551.0,768.0,551.0,768.0,ECO,7700,30250,16.0
561,561,003201673717864202280_0171883906.dem,de_dust2,24,2106.645,Terrorist,CounterTerrorist,100,3,,Head,AWP,Sniper,100,Terrorist,18,17,444.0,916.0,453.0,294.0,NORMAL,24500,31150,16.0
562,562,003201673717864202280_0171883906.dem,de_dust2,24,2108.458,CounterTerrorist,Terrorist,100,1,,Chest,AWP,Sniper,100,Terrorist,13,18,466.0,237.0,441.0,916.0,NORMAL,24500,31150,16.0
563,563,003201673717864202280_0171883906.dem,de_dust2,24,2110.74,Terrorist,CounterTerrorist,100,5,,Head,AWP,Sniper,100,Terrorist,17,13,453.0,926.0,460.0,238.0,NORMAL,24500,31150,16.0
564,564,003201673717864202280_0171883906.dem,de_dust2,24,2115.616,CounterTerrorist,Terrorist,2,0,,Generic,HE,Grenade,300,Terrorist,17,16,847.0,551.0,688.0,547.0,NORMAL,24500,31150,16.0
565,565,003201673717864202280_0171883906.dem,de_dust2,24,2115.803,CounterTerrorist,Terrorist,20,0,,LeftLeg,UMP,SMG,600,Terrorist,17,16,844.0,560.0,687.0,544.0,NORMAL,24500,31150,16.0
566,566,003201673717864202280_0171883906.dem,de_dust2,24,2115.897,CounterTerrorist,Terrorist,20,0,,LeftLeg,UMP,SMG,600,Terrorist,17,16,843.0,564.0,687.0,544.0,NORMAL,24500,31150,16.0
567,567,003201673717864202280_0171883906.dem,de_dust2,24,2115.991,CounterTerrorist,Terrorist,22,6,,Stomach,UMP,SMG,600,Terrorist,17,16,842.0,569.0,687.0,544.0,NORMAL,24500,31150,16.0
568,568,003201673717864202280_0171883906.dem,de_dust2,24,2116.085,CounterTerrorist,Terrorist,20,0,,LeftLeg,UMP,SMG,600,Terrorist,17,16,841.0,572.0,687.0,544.0,NORMAL,24500,31150,16.0
569,569,003201673717864202280_0171883906.dem,de_dust2,24,2116.178,CounterTerrorist,Terrorist,16,4,,Chest,UMP,SMG,600,Terrorist,17,16,841.0,572.0,688.0,543.0,NORMAL,24500,31150,16.0
570,570,003201673717864202280_0171883906.dem,de_dust2,24,2124.305,Terrorist,CounterTerrorist,24,8,,Generic,HE,Grenade,300,Terrorist,16,17,460.0,474.0,620.0,431.0,NORMAL,24500,31150,16.0
571,571,003201673717864202280_0171883906.dem,de_dust2,24,2125.368,Terrorist,CounterTerrorist,27,3,,Chest,AK47,Rifle,300,Terrorist,16,18,136.0,242.0,214.0,145.0,NORMAL,24500,31150,16.0
572,572,003201673717864202280_0171883906.dem,de_dust2,24,2126.399,CounterTerrorist,Terrorist,100,1,,RightArm,AWP,Sniper,100,Terrorist,18,16,209.0,144.0,126.0,227.0,NORMAL,24500,31150,16.0
573,573,003201673717864202280_0171883906.dem,de_dust2,24,2136.182,Terrorist,CounterTerrorist,73,1,,Stomach,AWP,Sniper,100,Terrorist,17,18,100.0,416.0,225.0,138.0,NORMAL,24500,31150,16.0
574,574,003201673717864202280_0171883906.dem,de_dust2,24,2153.686,Terrorist,CounterTerrorist,3,0,B,Chest,AK47,Rifle,300,Terrorist,16,17,111.0,451.0,272.0,529.0,NORMAL,24500,31150,16.0
575,575,003201673717864202280_0171883906.dem,de_dust2,24,2153.78,Terrorist,CounterTerrorist,1,0,B,Chest,AK47,Rifle,300,Terrorist,16,17,112.0,452.0,272.0,529.0,NORMAL,24500,31150,16.0
576,576,003201673717864202280_0171883906.dem,de_dust2,24,2154.78,CounterTerrorist,Terrorist,8,0,B,LeftLeg,MP7,SMG,600,Terrorist,17,16,268.0,524.0,106.0,472.0,NORMAL,24500,31150,16.0
577,577,003201673717864202280_0171883906.dem,de_dust2,24,2154.843,Terrorist,CounterTerrorist,27,3,B,RightArm,AK47,Rifle,300,Terrorist,16,17,106.0,472.0,267.0,525.0,NORMAL,24500,31150,16.0
578,578,003201673717864202280_0171883906.dem,de_dust2,24,2154.843,CounterTerrorist,Terrorist,17,5,B,Stomach,MP7,SMG,600,Terrorist,17,16,267.0,525.0,106.0,472.0,NORMAL,24500,31150,16.0
579,579,003201673717864202280_0171883906.dem,de_dust2,24,2154.936,CounterTerrorist,Terrorist,56,17,B,Head,MP7,SMG,600,Terrorist,17,16,267.0,527.0,106.0,472.0,NORMAL,24500,31150,16.0
580,580,003201673717864202280_0171883906.dem,de_dust2,24,2155.374,CounterTerrorist,Terrorist,19,17,B,Head,MP7,SMG,600,Terrorist,17,16,266.0,529.0,106.0,471.0,NORMAL,24500,31150,16.0
581,581,003201673717864202280_0171883906.dem,de_dust2,24,2158.406,Terrorist,CounterTerrorist,100,1,B,Stomach,AWP,Sniper,100,Terrorist,17,17,261.0,172.0,318.0,259.0,NORMAL,24500,31150,16.0
582,582,003201673717864202280_0171883906.dem,de_dust2,24,2159.0,CounterTerrorist,Terrorist,40,13,B,Generic,HE,Grenade,300,Terrorist,17,17,321.0,261.0,251.0,172.0,NORMAL,24500,31150,16.0
583,583,003201673717864202280_0171883906.dem,de_dust2,24,2165.001,CounterTerrorist,Terrorist,12,3,B,RightArm,MP7,SMG,600,Terrorist,17,17,104.0,388.0,258.0,174.0,NORMAL,24500,31150,16.0
584,584,003201673717864202280_0171883906.dem,de_dust2,24,2165.094,CounterTerrorist,Terrorist,15,4,B,Stomach,MP7,SMG,600,Terrorist,17,17,104.0,388.0,259.0,174.0,NORMAL,24500,31150,16.0
585,585,003201673717864202280_0171883906.dem,de_dust2,24,2174.19,Terrorist,CounterTerrorist,45,1,B,Chest,AWP,Sniper,100,Terrorist,17,17,337.0,292.0,245.0,268.0,NORMAL,24500,31150,16.0
586,586,003201673717864202280_0171883906.dem,de_dust2,25,2210.073,CounterTerrorist,Terrorist,39,1,,RightArm,Deagle,Pistol,300,Terrorist,18,18,526.0,432.0,477.0,630.0,ECO,10550,31750,16.0
587,587,003201673717864202280_0171883906.dem,de_dust2,25,2214.792,Terrorist,CounterTerrorist,100,1,,Chest,AWP,Sniper,100,Terrorist,17,17,462.0,640.0,597.0,695.0,ECO,10550,31750,16.0
588,588,003201673717864202280_0171883906.dem,de_dust2,25,2218.855,CounterTerrorist,Terrorist,10,3,,RightArm,Bizon,SMG,600,Terrorist,17,16,650.0,301.0,457.0,279.0,ECO,10550,31750,16.0
589,589,003201673717864202280_0171883906.dem,de_dust2,25,2219.012,CounterTerrorist,Terrorist,13,0,,RightLeg,Bizon,SMG,600,Terrorist,17,16,644.0,302.0,457.0,279.0,ECO,10550,31750,16.0
590,590,003201673717864202280_0171883906.dem,de_dust2,25,2219.074,Terrorist,CounterTerrorist,26,0,,RightLeg,AK47,Rifle,300,Terrorist,16,17,457.0,279.0,643.0,301.0,ECO,10550,31750,16.0
591,591,003201673717864202280_0171883906.dem,de_dust2,25,2219.105,CounterTerrorist,Terrorist,10,3,,Chest,Bizon,SMG,600,Terrorist,17,16,643.0,300.0,457.0,279.0,ECO,10550,31750,16.0
592,592,003201673717864202280_0171883906.dem,de_dust2,25,2219.355,CounterTerrorist,Terrorist,13,0,,RightLeg,Bizon,SMG,600,Terrorist,17,16,642.0,296.0,457.0,279.0,ECO,10550,31750,16.0
593,593,003201673717864202280_0171883906.dem,de_dust2,25,2219.355,Terrorist,CounterTerrorist,33,4,,Stomach,AK47,Rifle,300,Terrorist,16,17,457.0,279.0,642.0,296.0,ECO,10550,31750,16.0
594,594,003201673717864202280_0171883906.dem,de_dust2,25,2219.449,CounterTerrorist,Terrorist,13,4,,Stomach,Bizon,SMG,600,Terrorist,17,16,642.0,297.0,457.0,279.0,ECO,10550,31750,16.0
595,595,003201673717864202280_0171883906.dem,de_dust2,25,2219.543,CounterTerrorist,Terrorist,13,4,,Stomach,Bizon,SMG,600,Terrorist,17,16,642.0,298.0,457.0,279.0,ECO,10550,31750,16.0
596,596,003201673717864202280_0171883906.dem,de_dust2,25,2219.606,CounterTerrorist,Terrorist,10,3,,Chest,Bizon,SMG,600,Terrorist,17,16,642.0,297.0,457.0,279.0,ECO,10550,31750,16.0
597,597,003201673717864202280_0171883906.dem,de_dust2,25,2220.012,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,Terrorist,16,17,457.0,278.0,643.0,293.0,ECO,10550,31750,16.0
598,598,003201673717864202280_0171883906.dem,de_dust2,25,2220.324,Terrorist,CounterTerrorist,15,0,,LeftLeg,AK47,Rifle,300,Terrorist,16,17,457.0,278.0,642.0,296.0,ECO,10550,31750,16.0
599,599,003201673717864202280_0171883906.dem,de_dust2,25,2221.262,CounterTerrorist,CounterTerrorist,3,1,,Generic,Flash,Grenade,300,Terrorist,13,13,683.0,240.0,683.0,240.0,ECO,10550,31750,16.0
600,600,003201673717864202280_0171883906.dem,de_dust2,25,2232.014,CounterTerrorist,Terrorist,20,1,,Chest,FiveSeven,Pistol,300,Terrorist,17,16,798.0,241.0,626.0,273.0,ECO,10550,31750,16.0
601,601,003201673717864202280_0171883906.dem,de_dust2,25,2232.1710000000007,CounterTerrorist,Terrorist,20,1,,Chest,FiveSeven,Pistol,300,Terrorist,17,16,799.0,245.0,626.0,273.0,ECO,10550,31750,16.0
602,602,003201673717864202280_0171883906.dem,de_dust2,25,2232.327,CounterTerrorist,Terrorist,25,1,,Stomach,FiveSeven,Pistol,300,Terrorist,17,16,800.0,247.0,626.0,273.0,ECO,10550,31750,16.0
603,603,003201673717864202280_0171883906.dem,de_dust2,25,2232.765,CounterTerrorist,Terrorist,20,1,,RightArm,FiveSeven,Pistol,300,Terrorist,17,16,799.0,240.0,625.0,265.0,ECO,10550,31750,16.0
604,604,003201673717864202280_0171883906.dem,de_dust2,25,2233.702,CounterTerrorist,Terrorist,15,0,B,RightLeg,CZ,Pistol,100,Terrorist,13,16,686.0,283.0,609.0,251.0,ECO,10550,31750,16.0
605,605,003201673717864202280_0171883906.dem,de_dust2,25,2234.015,Terrorist,CounterTerrorist,97,1,B,Stomach,AWP,Sniper,100,Terrorist,17,13,197.0,275.0,686.0,285.0,ECO,10550,31750,16.0
606,606,003201673717864202280_0171883906.dem,de_dust2,25,2241.173,Terrorist,CounterTerrorist,100,1,B,Chest,AWP,Sniper,100,Terrorist,18,18,448.0,318.0,858.0,254.0,ECO,10550,31750,16.0
607,607,003201673717864202280_0171883906.dem,de_dust2,25,2270.303,Terrorist,CounterTerrorist,100,1,B,Stomach,AWP,Sniper,100,Terrorist,18,17,603.0,248.0,686.0,284.0,ECO,10550,31750,16.0
608,608,003201673717864202280_0171883906.dem,de_dust2,26,2296.59,Terrorist,CounterTerrorist,100,1,,Chest,AWP,Sniper,100,Terrorist,16,18,452.0,981.0,457.0,256.0,NORMAL,26650,33800,16.0
609,609,003201673717864202280_0171883906.dem,de_dust2,26,2308.249,CounterTerrorist,Terrorist,100,1,,Chest,AWP,Sniper,100,Terrorist,17,16,145.0,166.0,112.0,446.0,NORMAL,26650,33800,16.0
610,610,003201673717864202280_0171883906.dem,de_dust2,26,2320.188,Terrorist,CounterTerrorist,81,0,,Head,Deagle,Pistol,300,Terrorist,18,13,631.0,322.0,851.0,203.0,NORMAL,26650,33800,16.0
611,611,003201673717864202280_0171883906.dem,de_dust2,26,2330.128,Terrorist,CounterTerrorist,19,1,,Chest,Deagle,Pistol,300,Terrorist,18,13,627.0,323.0,866.0,250.0,NORMAL,26650,33800,16.0
612,612,003201673717864202280_0171883906.dem,de_dust2,26,2334.348,Terrorist,CounterTerrorist,100,0,,Head,Deagle,Pistol,300,Terrorist,18,17,714.0,258.0,563.0,309.0,NORMAL,26650,33800,16.0
613,613,003201673717864202280_0171883906.dem,de_dust2,26,2345.475,CounterTerrorist,Terrorist,22,4,A,Chest,M4A1,Rifle,300,Terrorist,17,18,523.0,438.0,348.0,445.0,NORMAL,26650,33800,16.0
614,614,003201673717864202280_0171883906.dem,de_dust2,26,2345.6,CounterTerrorist,Terrorist,22,4,A,Chest,M4A1,Rifle,300,Terrorist,17,18,523.0,438.0,346.0,446.0,NORMAL,26650,33800,16.0
615,615,003201673717864202280_0171883906.dem,de_dust2,26,2345.694,CounterTerrorist,Terrorist,22,4,A,LeftArm,M4A1,Rifle,300,Terrorist,17,18,523.0,438.0,345.0,446.0,NORMAL,26650,33800,16.0
616,616,003201673717864202280_0171883906.dem,de_dust2,26,2345.944,CounterTerrorist,Terrorist,28,6,A,Stomach,M4A1,Rifle,300,Terrorist,17,18,523.0,438.0,342.0,448.0,NORMAL,26650,33800,16.0
617,617,003201673717864202280_0171883906.dem,de_dust2,26,2346.069,CounterTerrorist,Terrorist,6,6,A,Stomach,M4A1,Rifle,300,Terrorist,17,18,523.0,438.0,340.0,448.0,NORMAL,26650,33800,16.0
618,618,003201673717864202280_0171883906.dem,de_dust2,26,2352.601,CounterTerrorist,Terrorist,27,5,A,Stomach,M4A1,Rifle,300,Terrorist,17,16,851.0,529.0,831.0,183.0,NORMAL,26650,33800,16.0
619,619,003201673717864202280_0171883906.dem,de_dust2,26,2352.695,CounterTerrorist,Terrorist,27,5,A,Stomach,M4A1,Rifle,300,Terrorist,17,16,851.0,529.0,829.0,183.0,NORMAL,26650,33800,16.0
620,620,003201673717864202280_0171883906.dem,de_dust2,26,2352.789,CounterTerrorist,Terrorist,27,5,A,Stomach,M4A1,Rifle,300,Terrorist,17,16,851.0,529.0,828.0,183.0,NORMAL,26650,33800,16.0
621,621,003201673717864202280_0171883906.dem,de_dust2,26,2353.57,Terrorist,CounterTerrorist,100,1,A,Stomach,AWP,Sniper,100,Terrorist,16,17,661.0,312.0,602.0,458.0,NORMAL,26650,33800,16.0
622,622,003201673717864202280_0171883906.dem,de_dust2,26,2355.446,Terrorist,CounterTerrorist,100,1,A,Chest,AWP,Sniper,100,Terrorist,16,17,808.0,190.0,876.0,514.0,NORMAL,26650,33800,16.0
623,623,003201673717864202280_0171883906.dem,de_dust2,27,2390.359,CounterTerrorist,CounterTerrorist,8,0,,Generic,Incendiary,Grenade,300,Terrorist,17,17,681.0,633.0,681.0,633.0,ECO,12400,33800,16.0
624,624,003201673717864202280_0171883906.dem,de_dust2,27,2391.547,CounterTerrorist,CounterTerrorist,8,0,,Generic,Incendiary,Grenade,300,Terrorist,17,17,697.0,688.0,697.0,688.0,ECO,12400,33800,16.0
625,625,003201673717864202280_0171883906.dem,de_dust2,27,2391.734,CounterTerrorist,CounterTerrorist,8,0,,Generic,Incendiary,Grenade,300,Terrorist,17,17,702.0,695.0,702.0,695.0,ECO,12400,33800,16.0
626,626,003201673717864202280_0171883906.dem,de_dust2,27,2391.953,CounterTerrorist,CounterTerrorist,8,0,,Generic,Incendiary,Grenade,300,Terrorist,17,17,702.0,703.0,702.0,703.0,ECO,12400,33800,16.0
627,627,003201673717864202280_0171883906.dem,de_dust2,27,2394.078,CounterTerrorist,Terrorist,20,2,,Chest,P250,Pistol,300,Terrorist,17,17,618.0,711.0,448.0,614.0,ECO,12400,33800,16.0
628,628,003201673717864202280_0171883906.dem,de_dust2,27,2396.8920000000007,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,Terrorist,16,18,512.0,292.0,853.0,263.0,ECO,12400,33800,16.0
629,629,003201673717864202280_0171883906.dem,de_dust2,27,2397.423,CounterTerrorist,Terrorist,15,0,,Chest,FiveSeven,Pistol,300,Terrorist,18,16,852.0,259.0,512.0,295.0,ECO,12400,33800,16.0
630,630,003201673717864202280_0171883906.dem,de_dust2,27,2397.829,Terrorist,CounterTerrorist,68,1,,Chest,AWP,Sniper,100,Terrorist,16,17,548.0,945.0,612.0,814.0,ECO,12400,33800,16.0
631,631,003201673717864202280_0171883906.dem,de_dust2,27,2400.455,CounterTerrorist,Terrorist,15,4,B,RightArm,MP7,SMG,600,Terrorist,17,17,518.0,443.0,397.0,448.0,ECO,12400,33800,16.0
632,632,003201673717864202280_0171883906.dem,de_dust2,27,2400.5170000000007,CounterTerrorist,Terrorist,15,4,B,Chest,MP7,SMG,600,Terrorist,17,17,518.0,441.0,397.0,448.0,ECO,12400,33800,16.0
633,633,003201673717864202280_0171883906.dem,de_dust2,27,2400.611,CounterTerrorist,Terrorist,15,4,B,Chest,MP7,SMG,600,Terrorist,17,17,518.0,441.0,397.0,448.0,ECO,12400,33800,16.0
634,634,003201673717864202280_0171883906.dem,de_dust2,27,2400.736,Terrorist,CounterTerrorist,69,0,B,Chest,AWP,Sniper,100,Terrorist,17,17,397.0,448.0,518.0,440.0,ECO,12400,33800,16.0
635,635,003201673717864202280_0171883906.dem,de_dust2,27,2400.7670000000007,CounterTerrorist,Terrorist,15,4,B,LeftArm,MP7,SMG,600,Terrorist,17,17,518.0,440.0,397.0,448.0,ECO,12400,33800,16.0
636,636,003201673717864202280_0171883906.dem,de_dust2,27,2400.924,CounterTerrorist,Terrorist,15,4,B,Chest,MP7,SMG,600,Terrorist,17,17,518.0,438.0,397.0,450.0,ECO,12400,33800,16.0
637,637,003201673717864202280_0171883906.dem,de_dust2,27,2401.0170000000007,CounterTerrorist,Terrorist,5,4,B,Chest,MP7,SMG,600,Terrorist,17,17,518.0,438.0,397.0,451.0,ECO,12400,33800,16.0
638,638,003201673717864202280_0171883906.dem,de_dust2,27,2408.55,CounterTerrorist,Terrorist,17,5,B,Generic,HE,Grenade,300,Terrorist,17,16,507.0,458.0,473.0,338.0,ECO,12400,33800,16.0
639,639,003201673717864202280_0171883906.dem,de_dust2,27,2414.27,Terrorist,CounterTerrorist,17,5,B,Generic,HE,Grenade,300,Terrorist,16,18,450.0,816.0,466.0,428.0,ECO,12400,33800,16.0
640,640,003201673717864202280_0171883906.dem,de_dust2,27,2414.52,Terrorist,CounterTerrorist,57,0,B,Head,AK47,Rifle,300,Terrorist,16,18,456.0,400.0,463.0,429.0,ECO,12400,33800,16.0
641,641,003201673717864202280_0171883906.dem,de_dust2,27,2418.396,Terrorist,CounterTerrorist,100,1,B,Chest,AWP,Sniper,100,Terrorist,16,13,464.0,670.0,622.0,711.0,ECO,12400,33800,16.0
642,642,003201673717864202280_0171883906.dem,de_dust2,27,2420.427,CounterTerrorist,Terrorist,19,0,B,Chest,FiveSeven,Pistol,300,Terrorist,17,16,520.0,457.0,469.0,657.0,ECO,12400,33800,16.0
643,643,003201673717864202280_0171883906.dem,de_dust2,27,2420.584,CounterTerrorist,Terrorist,19,0,B,Chest,FiveSeven,Pistol,300,Terrorist,17,16,522.0,457.0,469.0,656.0,ECO,12400,33800,16.0
644,644,003201673717864202280_0171883906.dem,de_dust2,27,2421.053,CounterTerrorist,Terrorist,62,3,B,Head,FiveSeven,Pistol,300,Terrorist,17,16,525.0,458.0,475.0,658.0,ECO,12400,33800,16.0
645,645,003201673717864202280_0171883906.dem,de_dust2,27,2423.241,Terrorist,CounterTerrorist,27,3,B,Chest,AK47,Rifle,300,Terrorist,16,17,441.0,375.0,513.0,470.0,ECO,12400,33800,16.0
646,646,003201673717864202280_0171883906.dem,de_dust2,27,2423.459,Terrorist,CounterTerrorist,73,15,B,Head,AK47,Rifle,300,Terrorist,16,17,441.0,375.0,512.0,471.0,ECO,12400,33800,16.0
647,647,003201673717864202280_0171883906.dem,de_dust2,27,2434.055,Terrorist,CounterTerrorist,31,1,B,Chest,AWP,Sniper,100,Terrorist,16,17,260.0,272.0,123.0,350.0,ECO,12400,33800,16.0
648,648,003201673717864202280_0171883906.dem,de_dust2,27,2439.556,None,Terrorist,8,4,B,Generic,Unknown,Unkown,0,Terrorist,0,16,551.0,768.0,551.0,768.0,ECO,12400,33800,16.0
649,649,003201673717864202280_0171883906.dem,de_dust2,27,2439.556,None,Terrorist,13,6,B,Generic,Unknown,Unkown,0,Terrorist,0,16,551.0,768.0,551.0,768.0,ECO,12400,33800,16.0
650,650,003201673717864202280_0171883906.dem,de_dust2,28,2463.78,Terrorist,CounterTerrorist,79,1,,Stomach,AWP,Sniper,100,CounterTerrorist,17,17,465.0,914.0,434.0,289.0,SEMI_ECO,15400,34000,16.0
651,651,003201673717864202280_0171883906.dem,de_dust2,28,2481.471,CounterTerrorist,Terrorist,87,18,,Head,M4A4,Rifle,300,CounterTerrorist,13,18,823.0,197.0,629.0,225.0,SEMI_ECO,15400,34000,16.0
652,652,003201673717864202280_0171883906.dem,de_dust2,28,2483.878,CounterTerrorist,Terrorist,13,5,,Stomach,M4A4,Rifle,300,CounterTerrorist,13,18,818.0,175.0,633.0,247.0,SEMI_ECO,15400,34000,16.0
653,653,003201673717864202280_0171883906.dem,de_dust2,28,2485.878,Terrorist,CounterTerrorist,100,3,,Head,AWP,Sniper,100,CounterTerrorist,17,13,634.0,336.0,816.0,187.0,SEMI_ECO,15400,34000,16.0
654,654,003201673717864202280_0171883906.dem,de_dust2,28,2489.254,CounterTerrorist,Terrorist,22,4,,RightArm,M4A1,Rifle,300,CounterTerrorist,17,17,869.0,204.0,633.0,300.0,SEMI_ECO,15400,34000,16.0
655,655,003201673717864202280_0171883906.dem,de_dust2,28,2490.848,CounterTerrorist,Terrorist,20,4,,Stomach,M4A1,Rifle,300,CounterTerrorist,17,17,866.0,199.0,635.0,308.0,SEMI_ECO,15400,34000,16.0
656,656,003201673717864202280_0171883906.dem,de_dust2,28,2490.942,CounterTerrorist,Terrorist,16,3,,RightArm,M4A1,Rifle,300,CounterTerrorist,17,17,866.0,199.0,635.0,308.0,SEMI_ECO,15400,34000,16.0
657,657,003201673717864202280_0171883906.dem,de_dust2,28,2491.567,CounterTerrorist,Terrorist,28,6,,Stomach,M4A1,Rifle,300,CounterTerrorist,17,17,868.0,204.0,637.0,315.0,SEMI_ECO,15400,34000,16.0
658,658,003201673717864202280_0171883906.dem,de_dust2,28,2491.661,CounterTerrorist,Terrorist,14,4,,Chest,M4A1,Rifle,300,CounterTerrorist,17,17,868.0,204.0,637.0,315.0,SEMI_ECO,15400,34000,16.0
659,659,003201673717864202280_0171883906.dem,de_dust2,28,2493.63,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,CounterTerrorist,16,17,655.0,171.0,867.0,183.0,SEMI_ECO,15400,34000,16.0
660,660,003201673717864202280_0171883906.dem,de_dust2,28,2498.193,CounterTerrorist,Terrorist,91,19,,Head,M4A1,Rifle,300,CounterTerrorist,17,16,858.0,167.0,771.0,205.0,SEMI_ECO,15400,34000,16.0
661,661,003201673717864202280_0171883906.dem,de_dust2,28,2498.568,CounterTerrorist,Terrorist,9,19,,Head,M4A1,Rifle,300,CounterTerrorist,17,16,858.0,167.0,771.0,206.0,SEMI_ECO,15400,34000,16.0
662,662,003201673717864202280_0171883906.dem,de_dust2,28,2498.818,Terrorist,CounterTerrorist,74,5,,Head,Deagle,Pistol,300,CounterTerrorist,16,17,639.0,269.0,858.0,167.0,SEMI_ECO,15400,34000,16.0
